Region;Comuna;Codigo comuna;Fecha;Clave;Casos Diarios;Casos Acumulados;Muertes;Casos Activos;Recuperados;Recuperados Diarios;Día;Fallecidos Diarios;on-off;Max Día;Poblacion
Valparaíso;Limache;5802;44010;580244010;5;307;5;43;259;12;96;0;ON;106;46121
Valparaíso;Limache;5802;44011;580244011;6;313;5;38;270;11;97;0;ON;106;46121
Valparaíso;Limache;5802;44012;580244012;10;323;5;38;280;10;98;0;ON;106;46121
Valparaíso;Limache;5802;44013;580244013;5;328;5;31;292;12;99;0;ON;106;46121
Valparaíso;Limache;5802;44014;580244014;5;333;5;26;302;10;100;0;ON;106;46121
Valparaíso;Limache;5802;44015;580244015;9;342;5;30;307;5;101;0;ON;106;46121
Valparaíso;Limache;5802;44016;580244016;11;353;5;35;313;6;102;0;ON;106;46121
Valparaíso;Limache;5802;44017;580244017;6;359;5;31;323;10;103;0;ON;106;46121
Valparaíso;Limache;5802;44018;580244018;4;363;5;30;328;5;104;0;ON;106;46121
Valparaíso;Limache;5802;44019;580244019;3;366;5;28;333;5;105;0;ON;106;46121
Valparaíso;Limache;5802;44020;580244020;5;371;5;24;342;9;106;0;ON;106;46121
Valparaíso;Olmué;5803;43933;580343933;1;1;0;1;0;0;1;0;START;88;17516
Valparaíso;Olmué;5803;43934;580343934;0;1;0;1;0;0;2;0;ON;88;17516
Valparaíso;Olmué;5803;43935;580343935;0;1;0;1;0;0;3;0;ON;88;17516
Valparaíso;Olmué;5803;43936;580343936;0;1;0;1;0;0;4;0;ON;88;17516
Valparaíso;Olmué;5803;43937;580343937;1;2;0;2;0;0;5;0;ON;88;17516
Valparaíso;Olmué;5803;43938;580343938;0;2;0;1;1;1;6;0;ON;88;17516
Valparaíso;Olmué;5803;43939;580343939;0;2;0;1;1;0;7;0;ON;88;17516
Valparaíso;Olmué;5803;43940;580343940;0;2;0;1;1;0;8;0;ON;88;17516
Valparaíso;Olmué;5803;43941;580343941;0;2;0;1;1;0;9;0;ON;88;17516
Valparaíso;Olmué;5803;43942;580343942;0;2;0;0;2;1;10;0;ON;88;17516
Valparaíso;Olmué;5803;43943;580343943;0;2;0;0;2;0;11;0;ON;88;17516
Valparaíso;Olmué;5803;43944;580343944;0;2;0;0;2;0;12;0;ON;88;17516
Valparaíso;Olmué;5803;43945;580343945;0;2;0;0;2;0;13;0;ON;88;17516
Valparaíso;Olmué;5803;43946;580343946;0;2;0;0;2;0;14;0;ON;88;17516
Valparaíso;Olmué;5803;43947;580343947;0;2;0;0;2;0;15;0;ON;88;17516
Valparaíso;Olmué;5803;43948;580343948;0;2;0;0;2;0;16;0;ON;88;17516
Valparaíso;Olmué;5803;43949;580343949;0;2;0;0;2;0;17;0;ON;88;17516
Valparaíso;Olmué;5803;43950;580343950;0;2;0;0;2;0;18;0;ON;88;17516
Valparaíso;Olmué;5803;43951;580343951;0;2;0;0;2;0;19;0;ON;88;17516
Valparaíso;Olmué;5803;43952;580343952;0;2;0;0;2;0;20;0;ON;88;17516
Valparaíso;Olmué;5803;43953;580343953;0;2;0;0;2;0;21;0;ON;88;17516
Valparaíso;Olmué;5803;43954;580343954;0;2;0;0;2;0;22;0;ON;88;17516
Valparaíso;Olmué;5803;43955;580343955;0;2;0;0;2;0;23;0;ON;88;17516
Valparaíso;Olmué;5803;43956;580343956;0;2;0;0;2;0;24;0;ON;88;17516
Valparaíso;Olmué;5803;43957;580343957;0;2;0;0;2;0;25;0;ON;88;17516
Valparaíso;Olmué;5803;43958;580343958;0;2;0;0;2;0;26;0;ON;88;17516
Valparaíso;Olmué;5803;43959;580343959;0;2;0;0;2;0;27;0;ON;88;17516
Valparaíso;Olmué;5803;43960;580343960;0;2;0;0;2;0;28;0;ON;88;17516
Valparaíso;Olmué;5803;43961;580343961;0;2;0;0;2;0;29;0;ON;88;17516
Valparaíso;Olmué;5803;43962;580343962;0;2;0;0;2;0;30;0;ON;88;17516
Valparaíso;Olmué;5803;43963;580343963;0;2;0;0;2;0;31;0;ON;88;17516
Valparaíso;Olmué;5803;43964;580343964;0;2;0;0;2;0;32;0;ON;88;17516
Valparaíso;Olmué;5803;43965;580343965;0;2;0;0;2;0;33;0;ON;88;17516
Valparaíso;Olmué;5803;43966;580343966;1;3;0;1;2;0;34;0;ON;88;17516
Valparaíso;Olmué;5803;43967;580343967;0;3;0;1;2;0;35;0;ON;88;17516
Valparaíso;Olmué;5803;43968;580343968;0;3;0;1;2;0;36;0;ON;88;17516
Valparaíso;Olmué;5803;43969;580343969;0;3;0;1;2;0;37;0;ON;88;17516
Valparaíso;Olmué;5803;43970;580343970;0;3;0;1;2;0;38;0;ON;88;17516
Valparaíso;Olmué;5803;43971;580343971;1;4;0;1;3;1;39;0;ON;88;17516
Valparaíso;Olmué;5803;43972;580343972;2;6;1;2;3;0;40;1;ON;88;17516
Valparaíso;Olmué;5803;43973;580343973;0;6;1;2;3;0;41;0;ON;88;17516
Valparaíso;Olmué;5803;43974;580343974;1;7;1;3;3;0;42;0;ON;88;17516
Valparaíso;Olmué;5803;43975;580343975;1;8;1;4;3;0;43;0;ON;88;17516
Valparaíso;Olmué;5803;43976;580343976;0;8;1;3;4;1;44;0;ON;88;17516
Valparaíso;Olmué;5803;43977;580343977;2;10;1;3;6;2;45;0;ON;88;17516
Valparaíso;Olmué;5803;43978;580343978;2;12;1;5;6;0;46;0;ON;88;17516
Valparaíso;Olmué;5803;43979;580343979;0;12;1;4;7;1;47;0;ON;88;17516
Valparaíso;Olmué;5803;43980;580343980;1;13;1;4;8;1;48;0;ON;88;17516
Valparaíso;Olmué;5803;43981;580343981;2;15;1;6;8;0;49;0;ON;88;17516
Valparaíso;Olmué;5803;43982;580343982;0;15;1;4;10;2;50;0;ON;88;17516
Valparaíso;Olmué;5803;43983;580343983;2;17;1;4;12;2;51;0;ON;88;17516
Valparaíso;Olmué;5803;43984;580343984;0;17;1;4;12;0;52;0;ON;88;17516
Valparaíso;Olmué;5803;43985;580343985;1;18;1;4;13;1;53;0;ON;88;17516
Valparaíso;Olmué;5803;43986;580343986;3;21;1;5;15;2;54;0;ON;88;17516
Valparaíso;Olmué;5803;43987;580343987;0;21;1;5;15;0;55;0;ON;88;17516
Valparaíso;Olmué;5803;43988;580343988;3;24;1;6;17;2;56;0;ON;88;17516
Valparaíso;Olmué;5803;43989;580343989;1;25;1;7;17;0;57;0;ON;88;17516
Valparaíso;Olmué;5803;43990;580343990;0;25;1;6;18;1;58;0;ON;88;17516
Valparaíso;Olmué;5803;43991;580343991;0;25;1;3;21;3;59;0;ON;88;17516
Valparaíso;Olmué;5803;43992;580343992;1;26;1;4;21;0;60;0;ON;88;17516
Valparaíso;Olmué;5803;43993;580343993;1;27;2;1;24;3;61;1;ON;88;17516
Valparaíso;Olmué;5803;43994;580343994;0;27;2;0;25;1;62;0;ON;88;17516
Valparaíso;Olmué;5803;43995;580343995;6;33;2;6;25;0;63;0;ON;88;17516
Valparaíso;Olmué;5803;43996;580343996;0;33;2;6;25;0;64;0;ON;88;17516
Valparaíso;Olmué;5803;43997;580343997;1;34;2;6;26;1;65;0;ON;88;17516
Valparaíso;Olmué;5803;43998;580343998;0;34;2;5;27;1;66;0;ON;88;17516
Valparaíso;Olmué;5803;43999;580343999;6;40;2;11;27;0;67;0;ON;88;17516
Valparaíso;Olmué;5803;44000;580344000;1;41;2;6;33;6;68;0;ON;88;17516
Valparaíso;Olmué;5803;44001;580344001;1;42;2;7;33;0;69;0;ON;88;17516
Valparaíso;Olmué;5803;44002;580344002;1;43;2;7;34;1;70;0;ON;88;17516
Valparaíso;Olmué;5803;44003;580344003;1;44;2;8;34;0;71;0;ON;88;17516
Valparaíso;Olmué;5803;44004;580344004;0;44;2;2;40;6;72;0;ON;88;17516
Valparaíso;Olmué;5803;44005;580344005;3;47;2;4;41;1;73;0;ON;88;17516
Valparaíso;Olmué;5803;44006;580344006;1;48;2;4;42;1;74;0;ON;88;17516
Valparaíso;Olmué;5803;44007;580344007;2;50;2;5;43;1;75;0;ON;88;17516
Valparaíso;Olmué;5803;44008;580344008;3;53;2;7;44;1;76;0;ON;88;17516
Valparaíso;Olmué;5803;44009;580344009;0;53;2;7;44;0;77;0;ON;88;17516
Valparaíso;Olmué;5803;44010;580344010;1;54;2;5;47;3;78;0;ON;88;17516
Valparaíso;Olmué;5803;44011;580344011;0;54;2;4;48;1;79;0;ON;88;17516
Valparaíso;Olmué;5803;44012;580344012;0;54;2;2;50;2;80;0;ON;88;17516
Valparaíso;Olmué;5803;44013;580344013;2;56;2;1;53;3;81;0;ON;88;17516
Valparaíso;Olmué;5803;44014;580344014;1;57;2;2;53;0;82;0;ON;88;17516
Valparaíso;Olmué;5803;44015;580344015;1;58;2;2;54;1;83;0;ON;88;17516
Valparaíso;Olmué;5803;44016;580344016;3;61;2;5;54;0;84;0;ON;88;17516
Valparaíso;Olmué;5803;44017;580344017;2;63;2;7;54;0;85;0;ON;88;17516
Valparaíso;Olmué;5803;44018;580344018;0;63;2;5;56;2;86;0;ON;88;17516
Valparaíso;Olmué;5803;44019;580344019;1;64;2;5;57;1;87;0;ON;88;17516
Valparaíso;Olmué;5803;44020;580344020;2;66;2;6;58;1;88;0;ON;88;17516
Valparaíso;Villa Alemana;5804;43915;580443915;2;2;0;2;0;0;1;0;START;106;126548
Valparaíso;Villa Alemana;5804;43916;580443916;0;2;0;2;0;0;2;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43917;580443917;1;3;0;3;0;0;3;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43918;580443918;0;3;0;3;0;0;4;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43919;580443919;2;5;0;5;0;0;5;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43920;580443920;1;6;0;4;2;2;6;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43921;580443921;1;7;0;5;2;0;7;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43922;580443922;0;7;0;4;3;1;8;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43923;580443923;1;8;0;5;3;0;9;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43924;580443924;2;10;0;5;5;2;10;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43925;580443925;0;10;0;4;6;1;11;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43926;580443926;0;10;0;3;7;1;12;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43927;580443927;0;10;0;3;7;0;13;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43928;580443928;0;10;0;2;8;1;14;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43929;580443929;0;10;0;0;10;2;15;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43930;580443930;1;11;0;1;10;0;16;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43931;580443931;0;11;0;1;10;0;17;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43932;580443932;0;11;0;1;10;0;18;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43933;580443933;0;11;0;1;10;0;19;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43934;580443934;0;11;0;1;10;0;20;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43935;580443935;1;12;0;1;11;1;21;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43936;580443936;0;12;0;1;11;0;22;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43937;580443937;1;13;0;2;11;0;23;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43938;580443938;0;13;0;2;11;0;24;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43939;580443939;0;13;0;2;11;0;25;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43940;580443940;0;13;0;1;12;1;26;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43941;580443941;0;13;0;1;12;0;27;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43942;580443942;1;14;0;1;13;1;28;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43943;580443943;0;14;0;1;13;0;29;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43944;580443944;0;14;0;1;13;0;30;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43945;580443945;0;14;0;1;13;0;31;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43946;580443946;0;14;0;1;13;0;32;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43947;580443947;1;15;0;1;14;1;33;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43948;580443948;0;15;0;1;14;0;34;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43949;580443949;0;15;0;1;14;0;35;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43950;580443950;0;15;0;1;14;0;36;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43951;580443951;0;15;0;1;14;0;37;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43952;580443952;0;15;0;0;15;1;38;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43953;580443953;4;19;0;4;15;0;39;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43954;580443954;1;20;0;5;15;0;40;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43955;580443955;1;21;0;6;15;0;41;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43956;580443956;5;26;0;11;15;0;42;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43957;580443957;3;29;0;14;15;0;43;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43958;580443958;1;30;0;11;19;4;44;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43959;580443959;4;34;0;14;20;1;45;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43960;580443960;5;39;0;18;21;1;46;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43961;580443961;2;41;0;15;26;5;47;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43962;580443962;1;42;0;13;29;3;48;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43963;580443963;2;44;0;14;30;1;49;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43964;580443964;6;50;0;16;34;4;50;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43965;580443965;6;56;0;17;39;5;51;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43966;580443966;8;64;0;23;41;2;52;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43967;580443967;0;64;0;22;42;1;53;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43968;580443968;4;68;0;24;44;2;54;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43969;580443969;6;74;0;24;50;6;55;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43970;580443970;2;76;0;20;56;6;56;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43971;580443971;9;85;0;21;64;8;57;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43972;580443972;12;97;0;33;64;0;58;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43973;580443973;10;107;1;38;68;4;59;1;ON;106;126548
Valparaíso;Villa Alemana;5804;43974;580443974;4;111;1;36;74;6;60;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43975;580443975;4;115;2;37;76;2;61;1;ON;106;126548
Valparaíso;Villa Alemana;5804;43976;580443976;3;118;2;31;85;9;62;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43977;580443977;4;122;2;23;97;12;63;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43978;580443978;5;127;2;18;107;10;64;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43979;580443979;9;136;2;23;111;4;65;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43980;580443980;5;141;2;24;115;4;66;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43981;580443981;3;144;2;24;118;3;67;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43982;580443982;12;156;3;31;122;4;68;1;ON;106;126548
Valparaíso;Villa Alemana;5804;43983;580443983;9;165;3;35;127;5;69;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43984;580443984;24;189;3;50;136;9;70;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43985;580443985;4;193;3;49;141;5;71;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43986;580443986;23;216;3;69;144;3;72;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43987;580443987;9;225;4;65;156;12;73;1;ON;106;126548
Valparaíso;Villa Alemana;5804;43988;580443988;19;244;4;75;165;9;74;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43989;580443989;20;264;4;71;189;24;75;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43990;580443990;16;280;5;82;193;4;76;1;ON;106;126548
Valparaíso;Villa Alemana;5804;43991;580443991;4;284;5;63;216;23;77;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43992;580443992;6;290;5;60;225;9;78;0;ON;106;126548
Valparaíso;Villa Alemana;5804;43993;580443993;11;301;5;52;244;19;79;0;ON;106;126548
