Comuna;R0;Codigo comuna;fecha;dia
Santa Ana;-0,17;80803;23-06-2020;19
Santa Ana;-0,22;80803;24-06-2020;20
Santa Ana;-0,21;80803;25-06-2020;21
Santa Ana;-0,2;80803;26-06-2020;22
Santa Ana;NA;70311;06-06-2020;2
Santa Ana;0;70311;07-06-2020;3
Santa Ana;0;70311;08-06-2020;4
Santa Ana;0;70311;09-06-2020;5
Santa Ana;0;70311;10-06-2020;6
Santa Ana;0;70311;11-06-2020;7
Santa Ana;0;70311;12-06-2020;8
Santa Ana;0;70311;13-06-2020;9
Santa Ana;0;70311;14-06-2020;10
Santa Ana;0;70311;15-06-2020;11
Santa Ana;0;70311;16-06-2020;12
Santa Ana;0;70311;17-06-2020;13
Santa Ana;0;70311;18-06-2020;14
Santa Ana;0;70311;19-06-2020;15
Santa Ana;0;70311;20-06-2020;16
Santa Ana;0;70311;21-06-2020;17
Santa Ana;0;70311;22-06-2020;18
Santa Ana;0;70311;23-06-2020;19
Santa Ana;0;70311;24-06-2020;20
Santa Ana;0;70311;25-06-2020;21
Santa Ana;0;70311;26-06-2020;22
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;NA;120901;06-06-2020;2
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;0;120901;07-06-2020;3
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;0;120901;08-06-2020;4
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;0;120901;09-06-2020;5
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;0;120901;10-06-2020;6
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;0;120901;11-06-2020;7
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;0;120901;12-06-2020;8
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;-1,25;120901;13-06-2020;9
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;-1,11;120901;14-06-2020;10
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;-1;120901;15-06-2020;11
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;-0,91;120901;16-06-2020;12
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;-0,84;120901;17-06-2020;13
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;-0,77;120901;18-06-2020;14
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;-0,72;120901;19-06-2020;15
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;-0,67;120901;20-06-2020;16
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;-0,63;120901;21-06-2020;17
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;-0,59;120901;22-06-2020;18
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;-0,56;120901;23-06-2020;19
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;-0,53;120901;24-06-2020;20
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;-0,5;120901;25-06-2020;21
Santa Catalina o CalovÇbora o Bledeshia (Cabecera;-0,48;120901;26-06-2020;22
Santa Clara;NA;130104;06-06-2020;2
Santa Clara;0;130104;07-06-2020;3
Santa Clara;0;130104;08-06-2020;4
Santa Clara;0;130104;09-06-2020;5
Santa Clara;0;130104;10-06-2020;6
Santa Clara;0;130104;11-06-2020;7
Santa Clara;0;130104;12-06-2020;8
Santa Clara;0;130104;13-06-2020;9
Santa Clara;0;130104;14-06-2020;10
Santa Clara;0;130104;15-06-2020;11
Santa Clara;0;130104;16-06-2020;12
Santa Clara;0;130104;17-06-2020;13
Santa Clara;0;130104;18-06-2020;14
Santa Clara;0;130104;19-06-2020;15
Santa Clara;0;130104;20-06-2020;16
Santa Clara;0;130104;21-06-2020;17
Santa Clara;0;130104;22-06-2020;18
Santa Clara;0;130104;23-06-2020;19
Santa Clara;-0,05;130104;24-06-2020;20
Santa Clara;-0,05;130104;25-06-2020;21
Santa Clara;-0,05;130104;26-06-2020;22
Santa Clara;NA;41008;06-06-2020;2
Santa Clara;0;41008;07-06-2020;3
Santa Clara;0;41008;08-06-2020;4
Santa Clara;0;41008;09-06-2020;5
Santa Clara;0;41008;10-06-2020;6
Santa Clara;0;41008;11-06-2020;7
Santa Clara;0;41008;12-06-2020;8
Santa Clara;0;41008;13-06-2020;9
Santa Clara;0;41008;14-06-2020;10
Santa Clara;0;41008;15-06-2020;11
Santa Clara;0;41008;16-06-2020;12
Santa Clara;0;41008;17-06-2020;13
Santa Clara;0;41008;18-06-2020;14
Santa Clara;0;41008;19-06-2020;15
Santa Clara;-0,07;41008;20-06-2020;16
Santa Clara;-0,06;41008;21-06-2020;17
Santa Clara;-0,06;41008;22-06-2020;18
Santa Clara;-0,06;41008;23-06-2020;19
Santa Clara;-0,05;41008;24-06-2020;20
Santa Clara;-0,05;41008;25-06-2020;21
Santa Clara;-0,05;41008;26-06-2020;22
Santa Cruz;NA;41006;06-06-2020;2
Santa Cruz;0;41006;07-06-2020;3
Santa Cruz;0;41006;08-06-2020;4
Santa Cruz;0;41006;09-06-2020;5
Santa Cruz;0;41006;10-06-2020;6
Santa Cruz;0;41006;11-06-2020;7
Santa Cruz;0;41006;12-06-2020;8
Santa Cruz;0;41006;13-06-2020;9
Santa Cruz;0;41006;14-06-2020;10
Santa Cruz;0;41006;15-06-2020;11
Santa Cruz;0;41006;16-06-2020;12
Santa Cruz;0;41006;17-06-2020;13
Santa Cruz;0;41006;18-06-2020;14
Santa Cruz;0;41006;19-06-2020;15
Santa Cruz;0;41006;20-06-2020;16
Santa Cruz;0;41006;21-06-2020;17
Santa Cruz;0;41006;22-06-2020;18
Santa Cruz;0;41006;23-06-2020;19
Santa Cruz;0;41006;24-06-2020;20
Santa Cruz;0;41006;25-06-2020;21
Santa Cruz;0;41006;26-06-2020;22
Santa Cruz;NA;41105;06-06-2020;2
Santa Cruz;0;41105;07-06-2020;3
Santa Cruz;0;41105;08-06-2020;4
Santa Cruz;0;41105;09-06-2020;5
Santa Cruz;0;41105;10-06-2020;6
Santa Cruz;0;41105;11-06-2020;7
Santa Cruz;0;41105;12-06-2020;8
Santa Cruz;0;41105;13-06-2020;9
Santa Cruz;0;41105;14-06-2020;10
Santa Cruz;0;41105;15-06-2020;11
Santa Cruz;0;41105;16-06-2020;12
Santa Cruz;0;41105;17-06-2020;13
Santa Cruz;0;41105;18-06-2020;14
Santa Cruz;0;41105;19-06-2020;15
Santa Cruz;0;41105;20-06-2020;16
Santa Cruz;0;41105;21-06-2020;17
Santa Cruz;0;41105;22-06-2020;18
Santa Cruz;0;41105;23-06-2020;19
Santa Cruz;0;41105;24-06-2020;20
Santa Cruz;0;41105;25-06-2020;21
Santa Cruz;0;41105;26-06-2020;22
Santa Cruz de Chinina;NA;80506;06-06-2020;2
Santa Cruz de Chinina;0;80506;07-06-2020;3
Santa Cruz de Chinina;0;80506;08-06-2020;4
Santa Cruz de Chinina;0;80506;09-06-2020;5
Santa Cruz de Chinina;0;80506;10-06-2020;6
Santa Cruz de Chinina;0;80506;11-06-2020;7
Santa Cruz de Chinina;0;80506;12-06-2020;8
Santa Cruz de Chinina;0;80506;13-06-2020;9
Santa Cruz de Chinina;0;80506;14-06-2020;10
Santa Cruz de Chinina;0;80506;15-06-2020;11
Santa Cruz de Chinina;0;80506;16-06-2020;12
Santa Cruz de Chinina;0;80506;17-06-2020;13
Santa Cruz de Chinina;0;80506;18-06-2020;14
Santa Cruz de Chinina;0;80506;19-06-2020;15
Santa Cruz de Chinina;0;80506;20-06-2020;16
Santa Cruz de Chinina;0;80506;21-06-2020;17
Santa Cruz de Chinina;0;80506;22-06-2020;18
Santa Cruz de Chinina;0;80506;23-06-2020;19
Santa Cruz de Chinina;0;80506;24-06-2020;20
Santa Cruz de Chinina;0;80506;25-06-2020;21
Santa Cruz de Chinina;0;80506;26-06-2020;22
Santa Fe (Cabecera);NA;50316;06-06-2020;2
Santa Fe (Cabecera);0;50316;07-06-2020;3
Santa Fe (Cabecera);0;50316;08-06-2020;4
Santa Fe (Cabecera);0;50316;09-06-2020;5
Santa Fe (Cabecera);0;50316;10-06-2020;6
Santa Fe (Cabecera);0;50316;11-06-2020;7
Santa Fe (Cabecera);0;50316;12-06-2020;8
Santa Fe (Cabecera);0;50316;13-06-2020;9
Santa Fe (Cabecera);0;50316;14-06-2020;10
Santa Fe (Cabecera);0;50316;15-06-2020;11
Santa Fe (Cabecera);0;50316;16-06-2020;12
Santa Fe (Cabecera);0;50316;17-06-2020;13
Santa Fe (Cabecera);0;50316;18-06-2020;14
Santa Fe (Cabecera);0;50316;19-06-2020;15
Santa Fe (Cabecera);0;50316;20-06-2020;16
Santa Fe (Cabecera);0;50316;21-06-2020;17
Santa Fe (Cabecera);0;50316;22-06-2020;18
Santa Fe (Cabecera);0;50316;23-06-2020;19
Santa Fe (Cabecera);0;50316;24-06-2020;20
Santa Fe (Cabecera);0;50316;25-06-2020;21
Santa Fe (Cabecera);0;50316;26-06-2020;22
Santa Fe (Cabecera);NA;90901;06-06-2020;2
Santa Fe (Cabecera);0;90901;07-06-2020;3
Santa Fe (Cabecera);0;90901;08-06-2020;4
Santa Fe (Cabecera);0;90901;09-06-2020;5
Santa Fe (Cabecera);0;90901;10-06-2020;6
Santa Fe (Cabecera);0;90901;11-06-2020;7
Santa Fe (Cabecera);0;90901;12-06-2020;8
Santa Fe (Cabecera);0;90901;13-06-2020;9
Santa Fe (Cabecera);0;90901;14-06-2020;10
Santa Fe (Cabecera);0;90901;15-06-2020;11
Santa Fe (Cabecera);0;90901;16-06-2020;12
Santa Fe (Cabecera);0;90901;17-06-2020;13
Santa Fe (Cabecera);0;90901;18-06-2020;14
Santa Fe (Cabecera);0;90901;19-06-2020;15
Santa Fe (Cabecera);0;90901;20-06-2020;16
Santa Fe (Cabecera);0;90901;21-06-2020;17
Santa Fe (Cabecera);0;90901;22-06-2020;18
Santa Fe (Cabecera);0;90901;23-06-2020;19
Santa Fe (Cabecera);0;90901;24-06-2020;20
Santa Fe (Cabecera);0;90901;25-06-2020;21
Santa Fe (Cabecera);0;90901;26-06-2020;22
Santa Isabel;NA;30507;06-06-2020;2
Santa Isabel;0;30507;07-06-2020;3
Santa Isabel;0;30507;08-06-2020;4
Santa Isabel;0;30507;09-06-2020;5
Santa Isabel;0;30507;10-06-2020;6
Santa Isabel;-0,17;30507;11-06-2020;7
Santa Isabel;-0,14;30507;12-06-2020;8
Santa Isabel;-0,16;30507;13-06-2020;9
Santa Isabel;-0,17;30507;14-06-2020;10
Santa Isabel;-0,15;30507;15-06-2020;11
Santa Isabel;-0,14;30507;16-06-2020;12
Santa Isabel;-0,13;30507;17-06-2020;13
Santa Isabel;-0,31;30507;18-06-2020;14
Santa Isabel;-0,29;30507;19-06-2020;15
Santa Isabel;-0,28;30507;20-06-2020;16
Santa Isabel;-0,27;30507;21-06-2020;17
Santa Isabel;-0,26;30507;22-06-2020;18
Santa Isabel;-0,25;30507;23-06-2020;19
Santa Isabel;-0,24;30507;24-06-2020;20
Santa Isabel;-0,22;30507;25-06-2020;21
Santa Isabel;-0,21;30507;26-06-2020;22
Santa Luc°a;NA;40905;06-06-2020;2
Santa Luc°a;0;40905;07-06-2020;3
Santa Luc°a;0;40905;08-06-2020;4
Santa Luc°a;0;40905;09-06-2020;5
Santa Luc°a;0;40905;10-06-2020;6
Santa Luc°a;0;40905;11-06-2020;7
Santa Luc°a;0;40905;12-06-2020;8
Santa Luc°a;0;40905;13-06-2020;9
Santa Luc°a;0;40905;14-06-2020;10
Santa Luc°a;0;40905;15-06-2020;11
Santa Luc°a;0;40905;16-06-2020;12
Santa Luc°a;0;40905;17-06-2020;13
Santa Luc°a;0;40905;18-06-2020;14
Santa Luc°a;0;40905;19-06-2020;15
Santa Luc°a;0;40905;20-06-2020;16
Santa Luc°a;0;40905;21-06-2020;17
Santa Luc°a;0;40905;22-06-2020;18
Santa Luc°a;0;40905;23-06-2020;19
Santa Luc°a;0;40905;24-06-2020;20
Santa Luc°a;0;40905;25-06-2020;21
Santa Luc°a;0;40905;26-06-2020;22
Santa Mar°a (Cabecera);NA;60701;06-06-2020;2
Santa Mar°a (Cabecera);0;60701;07-06-2020;3
Santa Mar°a (Cabecera);0;60701;08-06-2020;4
Santa Mar°a (Cabecera);0;60701;09-06-2020;5
Santa Mar°a (Cabecera);0;60701;10-06-2020;6
Santa Mar°a (Cabecera);0;60701;11-06-2020;7
Santa Mar°a (Cabecera);0;60701;12-06-2020;8
Santa Mar°a (Cabecera);0;60701;13-06-2020;9
Santa Mar°a (Cabecera);0;60701;14-06-2020;10
Santa Mar°a (Cabecera);0;60701;15-06-2020;11
Santa Mar°a (Cabecera);0;60701;16-06-2020;12
Santa Mar°a (Cabecera);0;60701;17-06-2020;13
Santa Mar°a (Cabecera);0;60701;18-06-2020;14
Santa Mar°a (Cabecera);0;60701;19-06-2020;15
Santa Mar°a (Cabecera);0;60701;20-06-2020;16
Santa Mar°a (Cabecera);0;60701;21-06-2020;17
Santa Mar°a (Cabecera);0;60701;22-06-2020;18
Santa Mar°a (Cabecera);0;60701;23-06-2020;19
Santa Mar°a (Cabecera);0;60701;24-06-2020;20
Santa Mar°a (Cabecera);0;60701;25-06-2020;21
Santa Mar°a (Cabecera);0;60701;26-06-2020;22
Santa Marta;NA;40508;06-06-2020;2
Santa Marta;0;40508;07-06-2020;3
Santa Marta;0;40508;08-06-2020;4
Santa Marta;0;40508;09-06-2020;5
Santa Marta;0;40508;10-06-2020;6
Santa Marta;0;40508;11-06-2020;7
Santa Marta;0;40508;12-06-2020;8
Santa Marta;0;40508;13-06-2020;9
Santa Marta;0;40508;14-06-2020;10
Santa Marta;0;40508;15-06-2020;11
Santa Marta;0;40508;16-06-2020;12
Santa Marta;0;40508;17-06-2020;13
Santa Marta;0;40508;18-06-2020;14
Santa Marta;0;40508;19-06-2020;15
Santa Marta;0;40508;20-06-2020;16
Santa Marta;0;40508;21-06-2020;17
Santa Marta;0;40508;22-06-2020;18
Santa Marta;0;40508;23-06-2020;19
Santa Marta;0;40508;24-06-2020;20
Santa Marta;0;40508;25-06-2020;21
Santa Marta;0;40508;26-06-2020;22
Santa Rita;NA;130718;06-06-2020;2
Santa Rita;0;130718;07-06-2020;3
Santa Rita;0;130718;08-06-2020;4
Santa Rita;1,33;130718;09-06-2020;5
Santa Rita;1,33;130718;10-06-2020;6
Santa Rita;1,33;130718;11-06-2020;7
Santa Rita;1,33;130718;12-06-2020;8
Santa Rita;1,33;130718;13-06-2020;9
Santa Rita;1,33;130718;14-06-2020;10
Santa Rita;1,33;130718;15-06-2020;11
Santa Rita;1,33;130718;16-06-2020;12
Santa Rita;1,33;130718;17-06-2020;13
Santa Rita;1,01;130718;18-06-2020;14
Santa Rita;1,01;130718;19-06-2020;15
Santa Rita;1,01;130718;20-06-2020;16
Santa Rita;1,01;130718;21-06-2020;17
Santa Rita;1,01;130718;22-06-2020;18
Santa Rita;1,01;130718;23-06-2020;19
Santa Rita;1,01;130718;24-06-2020;20
Santa Rita;1;130718;25-06-2020;21
Santa Rita;1;130718;26-06-2020;22
Santa Rita;NA;20209;06-06-2020;2
Santa Rita;0;20209;07-06-2020;3
Santa Rita;0;20209;08-06-2020;4
Santa Rita;0;20209;09-06-2020;5
Santa Rita;0;20209;10-06-2020;6
Santa Rita;0;20209;11-06-2020;7
Santa Rita;0;20209;12-06-2020;8
Santa Rita;2;20209;13-06-2020;9
Santa Rita;2;20209;14-06-2020;10
Santa Rita;1,78;20209;15-06-2020;11
Santa Rita;1,8;20209;16-06-2020;12
Santa Rita;1,82;20209;17-06-2020;13
Santa Rita;0,75;20209;18-06-2020;14
Santa Rita;0,84;20209;19-06-2020;15
Santa Rita;0,35;20209;20-06-2020;16
Santa Rita;0,46;20209;21-06-2020;17
Santa Rita;0,56;20209;22-06-2020;18
Santa Rita;0,65;20209;23-06-2020;19
Santa Rita;0,55;20209;24-06-2020;20
Santa Rita;0,21;20209;25-06-2020;21
Santa Rita;0,3;20209;26-06-2020;22
Santa Rosa;NA;130313;06-06-2020;2
Santa Rosa;0;130313;07-06-2020;3
Santa Rosa;0;130313;08-06-2020;4
Santa Rosa;6,52;130313;09-06-2020;5
Santa Rosa;6,52;130313;10-06-2020;6
Santa Rosa;4,92;130313;11-06-2020;7
Santa Rosa;4,94;130313;12-06-2020;8
Santa Rosa;1,46;130313;13-06-2020;9
Santa Rosa;1,47;130313;14-06-2020;10
Santa Rosa;1,41;130313;15-06-2020;11
Santa Rosa;1,43;130313;16-06-2020;12
Santa Rosa;1,45;130313;17-06-2020;13
Santa Rosa;1,44;130313;18-06-2020;14
Santa Rosa;1,46;130313;19-06-2020;15
Santa Rosa;1,46;130313;20-06-2020;16
Santa Rosa;1,47;130313;21-06-2020;17
Santa Rosa;1,46;130313;22-06-2020;18
Santa Rosa;1,47;130313;23-06-2020;19
Santa Rosa;1,45;130313;24-06-2020;20
Santa Rosa;1,44;130313;25-06-2020;21
Santa Rosa;1,45;130313;26-06-2020;22
Santa Rosa;NA;30114;06-06-2020;2
Santa Rosa;0;30114;07-06-2020;3
Santa Rosa;0;30114;08-06-2020;4
Santa Rosa;0;30114;09-06-2020;5
Santa Rosa;0;30114;10-06-2020;6
Santa Rosa;0;30114;11-06-2020;7
Santa Rosa;0;30114;12-06-2020;8
Santa Rosa;0;30114;13-06-2020;9
Santa Rosa;0;30114;14-06-2020;10
Santa Rosa;0;30114;15-06-2020;11
Santa Rosa;0;30114;16-06-2020;12
Santa Rosa;0;30114;17-06-2020;13
Santa Rosa;0;30114;18-06-2020;14
Santa Rosa;0;30114;19-06-2020;15
Santa Rosa;0;30114;20-06-2020;16
Santa Rosa;0;30114;21-06-2020;17
Santa Rosa;0;30114;22-06-2020;18
Santa Rosa;0;30114;23-06-2020;19
Santa Rosa;0;30114;24-06-2020;20
Santa Rosa;0;30114;25-06-2020;21
Santa Rosa;0;30114;26-06-2020;22
Santa Rosa;NA;40509;06-06-2020;2
Santa Rosa;0;40509;07-06-2020;3
Santa Rosa;0;40509;08-06-2020;4
Santa Rosa;2,92;40509;09-06-2020;5
Santa Rosa;2,92;40509;10-06-2020;6
Santa Rosa;2,79;40509;11-06-2020;7
Santa Rosa;2,79;40509;12-06-2020;8
Santa Rosa;1,54;40509;13-06-2020;9
Santa Rosa;1,52;40509;14-06-2020;10
Santa Rosa;1,51;40509;15-06-2020;11
Santa Rosa;1,49;40509;16-06-2020;12
Santa Rosa;1,51;40509;17-06-2020;13
Santa Rosa;1,47;40509;18-06-2020;14
Santa Rosa;1,48;40509;19-06-2020;15
Santa Rosa;1,47;40509;20-06-2020;16
Santa Rosa;1,45;40509;21-06-2020;17
Santa Rosa;1,45;40509;22-06-2020;18
Santa Rosa;1,46;40509;23-06-2020;19
Santa Rosa;1,45;40509;24-06-2020;20
Santa Rosa;1,41;40509;25-06-2020;21
Santa Rosa;1,42;40509;26-06-2020;22
Santiago (Cabecera);NA;91001;06-06-2020;2
Santiago (Cabecera);0;91001;07-06-2020;3
Santiago (Cabecera);0;91001;08-06-2020;4
Santiago (Cabecera);0;91001;09-06-2020;5
Santiago (Cabecera);0;91001;10-06-2020;6
Santiago (Cabecera);0;91001;11-06-2020;7
Santiago (Cabecera);0;91001;12-06-2020;8
Santiago (Cabecera);0;91001;13-06-2020;9
Santiago (Cabecera);0;91001;14-06-2020;10
Santiago (Cabecera);0;91001;15-06-2020;11
Santiago (Cabecera);0;91001;16-06-2020;12
Santiago (Cabecera);0;91001;17-06-2020;13
Santiago (Cabecera);0;91001;18-06-2020;14
Santiago (Cabecera);0;91001;19-06-2020;15
Santiago (Cabecera);0;91001;20-06-2020;16
Santiago (Cabecera);0;91001;21-06-2020;17
Santiago (Cabecera);0;91001;22-06-2020;18
Santiago (Cabecera);0;91001;23-06-2020;19
Santiago (Cabecera);0;91001;24-06-2020;20
Santiago (Cabecera);0;91001;25-06-2020;21
Santiago (Cabecera);0;91001;26-06-2020;22
Santiago Este;NA;91015;06-06-2020;2
Santiago Este;0;91015;07-06-2020;3
Santiago Este;0;91015;08-06-2020;4
Santiago Este;0;91015;09-06-2020;5
Santiago Este;0;91015;10-06-2020;6
Santiago Este;-0,17;91015;11-06-2020;7
Santiago Este;-0,14;91015;12-06-2020;8
Santiago Este;-0,13;91015;13-06-2020;9
Santiago Este;-0,11;91015;14-06-2020;10
Santiago Este;-0,1;91015;15-06-2020;11
Santiago Este;-0,09;91015;16-06-2020;12
Santiago Este;-0,08;91015;17-06-2020;13
Santiago Este;-0,08;91015;18-06-2020;14
Santiago Este;-0,1;91015;19-06-2020;15
Santiago Este;-0,09;91015;20-06-2020;16
Santiago Este;-0,09;91015;21-06-2020;17
Santiago Este;-0,08;91015;22-06-2020;18
Santiago Este;-0,08;91015;23-06-2020;19
Santiago Este;-0,07;91015;24-06-2020;20
Santiago Este;-0,07;91015;25-06-2020;21
Santiago Este;-0,07;91015;26-06-2020;22
Santiago Sur;NA;91016;06-06-2020;2
Santiago Sur;0;91016;07-06-2020;3
Santiago Sur;0;91016;08-06-2020;4
Santiago Sur;0;91016;09-06-2020;5
Santiago Sur;0;91016;10-06-2020;6
Santiago Sur;0;91016;11-06-2020;7
Santiago Sur;0;91016;12-06-2020;8
Santiago Sur;0;91016;13-06-2020;9
Santiago Sur;0;91016;14-06-2020;10
Santiago Sur;0;91016;15-06-2020;11
Santiago Sur;0;91016;16-06-2020;12
Santiago Sur;0;91016;17-06-2020;13
Santiago Sur;0;91016;18-06-2020;14
Santiago Sur;0;91016;19-06-2020;15
Santiago Sur;0;91016;20-06-2020;16
Santiago Sur;0;91016;21-06-2020;17
Santiago Sur;0;91016;22-06-2020;18
Santiago Sur;0;91016;23-06-2020;19
Santiago Sur;0;91016;24-06-2020;20
Santiago Sur;0;91016;25-06-2020;21
Santiago Sur;0;91016;26-06-2020;22
Santo Domingo;NA;40510;06-06-2020;2
Santo Domingo;0;40510;07-06-2020;3
Santo Domingo;0;40510;08-06-2020;4
Santo Domingo;0;40510;09-06-2020;5
Santo Domingo;0;40510;10-06-2020;6
Santo Domingo;0;40510;11-06-2020;7
Santo Domingo;0;40510;12-06-2020;8
Santo Domingo;0;40510;13-06-2020;9
Santo Domingo;0;40510;14-06-2020;10
Santo Domingo;0;40510;15-06-2020;11
Santo Domingo;0;40510;16-06-2020;12
Santo Domingo;0;40510;17-06-2020;13
Santo Domingo;0;40510;18-06-2020;14
Santo Domingo;0;40510;19-06-2020;15
Santo Domingo;0;40510;20-06-2020;16
Santo Domingo;0;40510;21-06-2020;17
Santo Domingo;0;40510;22-06-2020;18
Santo Domingo;0;40510;23-06-2020;19
Santo Domingo;0;40510;24-06-2020;20
Santo Domingo;0;40510;25-06-2020;21
Santo Domingo;0;40510;26-06-2020;22
Santo Domingo;NA;70221;06-06-2020;2
Santo Domingo;0;70221;07-06-2020;3
Santo Domingo;0;70221;08-06-2020;4
Santo Domingo;0;70221;09-06-2020;5
Santo Domingo;0;70221;10-06-2020;6
Santo Domingo;0;70221;11-06-2020;7
Santo Domingo;0;70221;12-06-2020;8
Santo Domingo;0;70221;13-06-2020;9
Santo Domingo;0;70221;14-06-2020;10
Santo Domingo;0;70221;15-06-2020;11
Santo Domingo;0;70221;16-06-2020;12
Santo Domingo;0;70221;17-06-2020;13
Santo Domingo;0;70221;18-06-2020;14
Santo Domingo;0;70221;19-06-2020;15
Santo Domingo;0;70221;20-06-2020;16
Santo Domingo;0;70221;21-06-2020;17
Santo Domingo;0;70221;22-06-2020;18
Santo Domingo;0;70221;23-06-2020;19
Santo Domingo;0;70221;24-06-2020;20
Santo Domingo;0;70221;25-06-2020;21
Santo Domingo;0;70221;26-06-2020;22
Santo Tom†s;NA;40107;06-06-2020;2
Santo Tom†s;0;40107;07-06-2020;3
Santo Tom†s;0;40107;08-06-2020;4
Santo Tom†s;0;40107;09-06-2020;5
Santo Tom†s;0;40107;10-06-2020;6
Santo Tom†s;0;40107;11-06-2020;7
Santo Tom†s;0;40107;12-06-2020;8
Santo Tom†s;0;40107;13-06-2020;9
Santo Tom†s;0;40107;14-06-2020;10
Santo Tom†s;0;40107;15-06-2020;11
Santo Tom†s;0;40107;16-06-2020;12
Santo Tom†s;0;40107;17-06-2020;13
Santo Tom†s;0;40107;18-06-2020;14
Santo Tom†s;0;40107;19-06-2020;15
Santo Tom†s;0;40107;20-06-2020;16
Santo Tom†s;0;40107;21-06-2020;17
Santo Tom†s;0;40107;22-06-2020;18
Santo Tom†s;0;40107;23-06-2020;19
Santo Tom†s;0;40107;24-06-2020;20
Santo Tom†s;0;40107;25-06-2020;21
Santo Tom†s;0;40107;26-06-2020;22
Sesteadero;NA;70222;06-06-2020;2
Sesteadero;0;70222;07-06-2020;3
Sesteadero;0;70222;08-06-2020;4
Sesteadero;2;70222;09-06-2020;5
Sesteadero;2;70222;10-06-2020;6
Sesteadero;1,86;70222;11-06-2020;7
Sesteadero;1,85;70222;12-06-2020;8
Sesteadero;1,84;70222;13-06-2020;9
Sesteadero;1,84;70222;14-06-2020;10
Sesteadero;1,97;70222;15-06-2020;11
Sesteadero;1,96;70222;16-06-2020;12
Sesteadero;1,96;70222;17-06-2020;13
Sesteadero;1,96;70222;18-06-2020;14
Sesteadero;1,95;70222;19-06-2020;15
Sesteadero;2,37;70222;20-06-2020;16
Sesteadero;2,38;70222;21-06-2020;17
Sesteadero;2,4;70222;22-06-2020;18
Sesteadero;2,41;70222;23-06-2020;19
Sesteadero;2,18;70222;24-06-2020;20
Sesteadero;2,11;70222;25-06-2020;21
Sesteadero;2,14;70222;26-06-2020;22
Setegant°;NA;50110;06-06-2020;2
Setegant°;0;50110;07-06-2020;3
Setegant°;0;50110;08-06-2020;4
Setegant°;0;50110;09-06-2020;5
Setegant°;0;50110;10-06-2020;6
Setegant°;0;50110;11-06-2020;7
Setegant°;0;50110;12-06-2020;8
Setegant°;0;50110;13-06-2020;9
Setegant°;0;50110;14-06-2020;10
Setegant°;0;50110;15-06-2020;11
Setegant°;0;50110;16-06-2020;12
Setegant°;0;50110;17-06-2020;13
Setegant°;0;50110;18-06-2020;14
Setegant°;0;50110;19-06-2020;15
Setegant°;0;50110;20-06-2020;16
Setegant°;0;50110;21-06-2020;17
Setegant°;0;50110;22-06-2020;18
Setegant°;0;50110;23-06-2020;19
Setegant°;0;50110;24-06-2020;20
Setegant°;0;50110;25-06-2020;21
Setegant°;0;50110;26-06-2020;22
Sitio Prado;NA;120311;06-06-2020;2
Sitio Prado;0;120311;07-06-2020;3
Sitio Prado;0;120311;08-06-2020;4
Sitio Prado;0;120311;09-06-2020;5
Sitio Prado;0;120311;10-06-2020;6
Sitio Prado;0;120311;11-06-2020;7
Sitio Prado;0;120311;12-06-2020;8
Sitio Prado;0;120311;13-06-2020;9
Sitio Prado;0;120311;14-06-2020;10
Sitio Prado;0;120311;15-06-2020;11
Sitio Prado;0;120311;16-06-2020;12
Sitio Prado;0;120311;17-06-2020;13
Sitio Prado;0;120311;18-06-2020;14
Sitio Prado;0;120311;19-06-2020;15
Sitio Prado;0;120311;20-06-2020;16
Sitio Prado;0;120311;21-06-2020;17
Sitio Prado;0;120311;22-06-2020;18
Sitio Prado;0;120311;23-06-2020;19
Sitio Prado;0;120311;24-06-2020;20
Sitio Prado;0;120311;25-06-2020;21
Sitio Prado;0;120311;26-06-2020;22
Solano;NA;40514;06-06-2020;2
Solano;0;40514;07-06-2020;3
Solano;0;40514;08-06-2020;4
Solano;1,25;40514;09-06-2020;5
Solano;1,25;40514;10-06-2020;6
Solano;1,25;40514;11-06-2020;7
Solano;1,25;40514;12-06-2020;8
Solano;1,25;40514;13-06-2020;9
Solano;1,25;40514;14-06-2020;10
Solano;1,25;40514;15-06-2020;11
Solano;1,25;40514;16-06-2020;12
Solano;1,25;40514;17-06-2020;13
Solano;1,25;40514;18-06-2020;14
